page,text,p,start,end,type,description
070,Medinet Habu,3,106,118,GPE,"Countries, cities, states"
071,"Thursday, February 16, 1922",1,0,27,DATE,Absolute or relative dates or periods
071,Tombs of Kings,2,0,14,ORG,"Companies, agencies, institutions, etc."
071,one,2,28,31,CARDINAL,Numerals that do not fall under another type
071,Deir el Medina,2,78,92,LOC,"Non-GPE locations, mountain ranges, bodies of water"
071,French,2,124,130,NORP,Nationalities or religious or political groups
071,Kobolds,2,131,138,LOC,"Non-GPE locations, mountain ranges, bodies of water"
071,MM. Kuentz,2,179,189,ORG,"Companies, agencies, institutions, etc."
071,Winlocks,2,246,254,PERSON,"People, including fictional"
072,"Friday, February 17, 1922",1,0,25,DATE,Absolute or relative dates or periods
072,Carnarvon,3,20,29,PERSON,"People, including fictional"
072,Howard Carter,3,34,47,PERSON,"People, including fictional"
072,the Cooks’ Rest House,3,79,100,FAC,"Buildings, airports, highways, bridges, etc."
072,Moussa,4,33,39,PERSON,"People, including fictional"
072,B.B.,5,0,4,PERSON,"People, including fictional"
072,Carter,5,32,38,PERSON,"People, including fictional"
072,Egyptians,5,63,72,NORP,Nationalities or religious or political groups
073,"Saturday, February 18, 1922",1,0,27,DATE,Absolute or relative dates or periods
073,Tombs,2,0,5,PERSON,"People, including fictional"
073,Queens,2,9,15,GPE,"Countries, cities, states"
073,Bruyère,2,24,31,PERSON,"People, including fictional"
073,Kuentz,2,74,80,PERSON,"People, including fictional"
073,Tombs,2,142,147,PERSON,"People, including fictional"
073,Deir el Medina,2,172,186,PERSON,"People, including fictional"
073,Ramasseum,2,216,225,FAC,"Buildings, airports, highways, bridges, etc."
073,Ramasseum,3,48,57,WORK_OF_ART,"Titles of books, songs, etc."
074,"Sunday, February 19, 1922",1,0,25,DATE,Absolute or relative dates or periods
074,Karnac,3,0,6,PERSON,"People, including fictional"
074,the morning,3,10,21,TIME,Times smaller than a day
074,the afternoon,3,43,56,TIME,Times smaller than a day
074,Alys,5,9,13,PERSON,"People, including fictional"
074,Logan,5,15,20,PERSON,"People, including fictional"
074,Ray,5,22,25,PERSON,"People, including fictional"
074,Karin,5,27,32,PERSON,"People, including fictional"
074,Barbara,5,34,41,PERSON,"People, including fictional"
074,B. B.,6,25,30,PERSON,"People, including fictional"
074,Nicky,6,35,40,PERSON,"People, including fictional"
074,6.10,6,52,56,TIME,Times smaller than a day
074,Sohag,6,61,66,GPE,"Countries, cities, states"
074,"Monday, February 20",6,125,144,DATE,Absolute or relative dates or periods
075,"Monday, February 20, 1922",1,0,25,DATE,Absolute or relative dates or periods
075,Hallowell,2,50,59,PERSON,"People, including fictional"
075,Bonté,2,73,78,PERSON,"People, including fictional"
075,Irish,2,100,105,NORP,Nationalities or religious or political groups
075,Ten,2,170,173,CARDINAL,Numerals that do not fall under another type
075,Ireland,2,188,195,GPE,"Countries, cities, states"
075,the Great Pyramid,2,219,236,FAC,"Buildings, airports, highways, bridges, etc."
075,Job,2,250,253,PERSON,"People, including fictional"
075,Patricolo,3,22,31,PERSON,"People, including fictional"
075,the morning,3,35,46,TIME,Times smaller than a day
075,the Luxor Temple,3,59,75,FAC,"Buildings, airports, highways, bridges, etc."
075,the afternoon,3,87,100,TIME,Times smaller than a day
075,Medinet Habu,3,104,116,FAC,"Buildings, airports, highways, bridges, etc."
075,the evening,3,147,158,TIME,Times smaller than a day
075,Bohemian,3,164,172,NORP,Nationalities or religious or political groups
075,B.B.,3,202,206,PERSON,"People, including fictional"
075,Nicky,3,211,216,PERSON,"People, including fictional"
075,11,3,229,231,TIME,Times smaller than a day
075,Guido,4,9,14,PERSON,"People, including fictional"
075,Ross,4,21,25,PERSON,"People, including fictional"
075,Geoffrey,4,27,35,PERSON,"People, including fictional"
075,Ammannati,4,37,46,PERSON,"People, including fictional"
076,"Tuesday, February 21, 1922",1,0,26,DATE,Absolute or relative dates or periods
076,Patricolo,3,0,9,PERSON,"People, including fictional"
076,the Luxor Temple,5,3,19,FAC,"Buildings, airports, highways, bridges, etc."
076,French,5,29,35,NORP,Nationalities or religious or political groups
076,MM. Kuentz,5,44,54,PERSON,"People, including fictional"
076,Bruyère,5,59,66,PERSON,"People, including fictional"
076,Patricolo,5,71,80,PERSON,"People, including fictional"
076,the morning,5,84,95,TIME,Times smaller than a day
076,Karnac,5,117,123,GPE,"Countries, cities, states"
076,the whole afternoon,5,128,147,TIME,Times smaller than a day
076,Nicky,5,149,154,PERSON,"People, including fictional"
076,Fair,5,173,177,FAC,"Buildings, airports, highways, bridges, etc."
076,Arabs,5,267,272,NORP,Nationalities or religious or political groups
076,the evening,6,3,14,TIME,Times smaller than a day
076,Franklin,6,35,43,PERSON,"People, including fictional"
076,Samuel,6,80,86,PERSON,"People, including fictional"
076,the Commissioner for Palestine,6,95,125,PERSON,"People, including fictional"
076,Balliol,6,146,153,ORG,"Companies, agencies, institutions, etc."
076,Bertie,6,191,197,PERSON,"People, including fictional"
077,"Wednesday, February 22, 1922",1,0,28,DATE,Absolute or relative dates or periods
077,All day,2,0,7,DATE,Absolute or relative dates or periods
077,the Tombs of the Nobles,2,11,34,ORG,"Companies, agencies, institutions, etc."
077,Patricolo,2,40,49,PERSON,"People, including fictional"
077,Ramasseum,2,82,91,FAC,"Buildings, airports, highways, bridges, etc."
077,Davies,2,128,134,PERSON,"People, including fictional"
077,the English Rest House,2,138,160,FAC,"Buildings, airports, highways, bridges, etc."
077,Two,3,0,3,CARDINAL,Numerals that do not fall under another type
077,Amenhoptep,3,4,14,PERSON,"People, including fictional"
077,56,3,34,36,CARDINAL,Numerals that do not fall under another type
077,52,3,41,43,CARDINAL,Numerals that do not fall under another type
077,Desiderio,3,99,108,PERSON,"People, including fictional"
077,Agostino da Duccio,3,112,130,PERSON,"People, including fictional"
077,B.B.,4,0,4,PERSON,"People, including fictional"
077,Egyptian,4,40,48,NORP,Nationalities or religious or political groups
077,Anno Domini,4,127,138,PERSON,"People, including fictional"
077,Nicky,4,160,165,PERSON,"People, including fictional"
077,a thousand,4,176,186,CARDINAL,Numerals that do not fall under another type
078,"Thursday, February 23, 1922",1,0,27,DATE,Absolute or relative dates or periods
078,Patricolo,3,0,9,PERSON,"People, including fictional"
078,Karnac (B.B. and,4,0,16,PERSON,"People, including fictional"
078,Medamut,5,13,20,GPE,"Countries, cities, states"
078,2,7,1,2,CARDINAL,Numerals that do not fall under another type
078,Ray,8,9,12,PERSON,"People, including fictional"
078,Egyptian,9,55,63,NORP,Nationalities or religious or political groups
079,"Friday, February 24, 1922",1,0,25,DATE,Absolute or relative dates or periods
079,Robin Furness,3,4,17,PERSON,"People, including fictional"
079,7.45,3,29,33,TIME,Times smaller than a day
079,Luxor,4,0,5,ORG,"Companies, agencies, institutions, etc."
079,morning,4,9,16,TIME,Times smaller than a day
079,Karnac,4,18,24,PERSON,"People, including fictional"
079,Medinet Habu,4,35,47,FAC,"Buildings, airports, highways, bridges, etc."
079,the Cooks’ Rest House,4,101,122,FAC,"Buildings, airports, highways, bridges, etc."
079,the night,5,59,68,TIME,Times smaller than a day
079,5.30,5,91,95,TIME,Times smaller than a day
079,Egyptian,5,167,175,NORP,Nationalities or religious or political groups
079,months,5,286,292,DATE,Absolute or relative dates or periods
079,Egyptian,6,15,23,NORP,Nationalities or religious or political groups
079,Wordsworth,6,105,115,PERSON,"People, including fictional"
079,days,6,187,191,DATE,Absolute or relative dates or periods
080,"Saturday, February 25, 1922",1,0,27,DATE,Absolute or relative dates or periods
080,Patricolo,3,0,9,PERSON,"People, including fictional"
080,Karnac,4,0,6,GPE,"Countries, cities, states"
080,the morning,4,10,21,TIME,Times smaller than a day
080,Patricolo,5,0,9,PERSON,"People, including fictional"
080,3,5,18,19,TIME,Times smaller than a day
080,Young (Hugh) Logan’s,6,4,24,PERSON,"People, including fictional"
080,5 minutes,6,45,54,TIME,Times smaller than a day
080,Logan,6,82,87,PERSON,"People, including fictional"
080,the Johns Hopkins,6,166,183,ORG,"Companies, agencies, institutions, etc."
080,Karnac,7,0,6,PERSON,"People, including fictional"
081,"Sunday, February 26, 1922",1,0,25,DATE,Absolute or relative dates or periods
081,the Tombs of the Nobles,3,8,31,FAC,"Buildings, airports, highways, bridges, etc."
081,the morning,3,35,46,TIME,Times smaller than a day
081,Davies,3,56,62,PERSON,"People, including fictional"
081,first,3,68,73,ORDINAL,"""first"", ""second"", etc."
081,Ibex,3,128,132,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
081,Pisanello,3,141,150,PERSON,"People, including fictional"
081,Davies,4,17,23,PERSON,"People, including fictional"
081,Mary,5,100,104,PERSON,"People, including fictional"
081,4,6,20,21,TIME,Times smaller than a day
082,"Monday, February 27,1922",1,0,24,DATE,Absolute or relative dates or periods
082,March 1,1,25,32,DATE,Absolute or relative dates or periods
082,29th 1st,3,6,14,DATE,Absolute or relative dates or periods
082,2,4,1,2,CARDINAL,Numerals that do not fall under another type
082,the 28th,5,3,11,DATE,Absolute or relative dates or periods
082,Philomène de Levis-Mirepoix,5,12,39,ORG,"Companies, agencies, institutions, etc."
082,the morning,5,62,73,TIME,Times smaller than a day
082,the Luxor Temple,6,8,24,FAC,"Buildings, airports, highways, bridges, etc."
082,Medinet Habu,6,40,52,FAC,"Buildings, airports, highways, bridges, etc."
082,Tomb of Ramose,6,69,83,WORK_OF_ART,"Titles of books, songs, etc."
082,Winlocks,7,13,21,PERSON,"People, including fictional"
083,"Tuesday, February 28, 1922",1,0,26,DATE,Absolute or relative dates or periods
083,Philomène de Levis-Mirepoix,2,0,27,ORG,"Companies, agencies, institutions, etc."
083,Der el Bahari,3,15,28,FAC,"Buildings, airports, highways, bridges, etc."
083,Howard Carter,3,99,112,PERSON,"People, including fictional"
083,B.B.,3,114,118,PERSON,"People, including fictional"
083,Karnac Sail,4,0,11,ORG,"Companies, agencies, institutions, etc."
083,afternoon,4,15,24,TIME,Times smaller than a day
083,2 hours,4,29,36,TIME,Times smaller than a day
084,"Wednesday, March 1, 1922",1,0,24,DATE,Absolute or relative dates or periods
084,Feb; 27th,3,7,16,DATE,Absolute or relative dates or periods
084,BB,4,30,32,PERSON,"People, including fictional"
084,Nicky,4,37,42,PERSON,"People, including fictional"
084,the day,4,49,56,DATE,Absolute or relative dates or periods
084,Medinet Habu,4,60,72,ORG,"Companies, agencies, institutions, etc."
084,Karin,4,85,90,PERSON,"People, including fictional"
084,33rd,4,99,103,ORDINAL,"""first"", ""second"", etc."
084,Mar. 10,4,114,121,DATE,Absolute or relative dates or periods
084,Barbara,4,127,134,PERSON,"People, including fictional"
084,Creswell,4,163,171,PERSON,"People, including fictional"
084,Devonshire,4,178,188,PERSON,"People, including fictional"
084,Lisa Curtis,4,190,201,PERSON,"People, including fictional"
084,Ralph,4,206,211,PERSON,"People, including fictional"
084,Paul Manship,4,221,233,PERSON,"People, including fictional"
084,Alys,4,235,239,PERSON,"People, including fictional"
084,W. H. Truman,5,4,16,PERSON,"People, including fictional"
084,Ed,5,18,20,PERSON,"People, including fictional"
084,Carnarvon,6,9,18,PERSON,"People, including fictional"
084,Monday Feb. 27th,7,8,24,DATE,Absolute or relative dates or periods
085,"Thursday, March 2, 1922",1,0,23,DATE,Absolute or relative dates or periods
085,Karnak,2,0,6,GPE,"Countries, cities, states"
085,morning,2,10,17,TIME,Times smaller than a day
085,afternoon,2,36,45,TIME,Times smaller than a day
085,3,3,1,2,CARDINAL,Numerals that do not fall under another type
085,nightly,4,67,74,DATE,Absolute or relative dates or periods
085,European,4,134,142,NORP,Nationalities or religious or political groups
086,"Friday, March 3, 1922",1,0,21,DATE,Absolute or relative dates or periods
086,Nicky,3,0,5,PERSON,"People, including fictional"
086,Tombs of Queens,5,0,15,WORK_OF_ART,"Titles of books, songs, etc."
086,Nefertari,5,35,44,PERSON,"People, including fictional"
086,Gurna,5,112,117,PERSON,"People, including fictional"
086,French,5,126,132,NORP,Nationalities or religious or political groups
086,Tomb,5,156,160,FAC,"Buildings, airports, highways, bridges, etc."
086,Medinet Abu,5,195,206,FAC,"Buildings, airports, highways, bridges, etc."
086,M. Pillet,6,0,9,PERSON,"People, including fictional"
086,Karnac,6,24,30,ORG,"Companies, agencies, institutions, etc."
086,Susa,6,64,68,GPE,"Countries, cities, states"
086,2,7,1,2,CARDINAL,Numerals that do not fall under another type
086,4000 years,8,133,143,DATE,Absolute or relative dates or periods
087,"Saturday, March 4, 1922",1,0,23,DATE,Absolute or relative dates or periods
087,El Kab,2,0,6,PERSON,"People, including fictional"
087,10,3,9,11,TIME,Times smaller than a day
087,reaching,3,12,20,GPE,"Countries, cities, states"
087,Mahamid,3,21,28,GPE,"Countries, cities, states"
087,12,3,32,34,TIME,Times smaller than a day
087,the Rest House,3,93,107,FAC,"Buildings, airports, highways, bridges, etc."
087,El Kab,3,111,117,GPE,"Countries, cities, states"
087,Somers Clarke,3,128,141,PERSON,"People, including fictional"
087,80,3,178,180,DATE,Absolute or relative dates or periods
087,2,3,337,338,CARDINAL,Numerals that do not fall under another type
087,El Kab,4,13,19,PERSON,"People, including fictional"
087,Nile,4,103,107,LOC,"Non-GPE locations, mountain ranges, bodies of water"
088,"Sunday, March 5, 1922",1,0,21,DATE,Absolute or relative dates or periods
088,El KabLuxor,2,0,11,ORG,"Companies, agencies, institutions, etc."
088,the Temples and Inscriptions,3,77,105,WORK_OF_ART,"Titles of books, songs, etc."
088,Nile,3,156,160,LOC,"Non-GPE locations, mountain ranges, bodies of water"
088,Somers Clarke,4,9,22,PERSON,"People, including fictional"
088,2,6,1,2,CARDINAL,Numerals that do not fall under another type
088,Englishman,7,33,43,NORP,Nationalities or religious or political groups
088,Nile,7,130,134,LOC,"Non-GPE locations, mountain ranges, bodies of water"
088,Desert,7,143,149,LOC,"Non-GPE locations, mountain ranges, bodies of water"
088,Gold Mines,7,196,206,LOC,"Non-GPE locations, mountain ranges, bodies of water"
088,the Red Sea,7,211,222,LOC,"Non-GPE locations, mountain ranges, bodies of water"
089,"Monday, March 6, 1922",1,0,21,DATE,Absolute or relative dates or periods
089,the Valley of the Kings,2,8,31,LOC,"Non-GPE locations, mountain ranges, bodies of water"
089,The Tomb of Seti I,2,33,51,FAC,"Buildings, airports, highways, bridges, etc."
089,Egyptian,2,127,135,NORP,Nationalities or religious or political groups
089,Der el Bahari,3,60,73,GPE,"Countries, cities, states"
089,6,4,1,2,CARDINAL,Numerals that do not fall under another type
089,I Tatti,5,30,37,ORG,"Companies, agencies, institutions, etc."
089,Nile,5,111,115,LOC,"Non-GPE locations, mountain ranges, bodies of water"
089,Desert,5,181,187,LOC,"Non-GPE locations, mountain ranges, bodies of water"
090,"Tuesday, March 7, 1922",1,0,22,DATE,Absolute or relative dates or periods
090,Karnac,3,0,6,GPE,"Countries, cities, states"
090,morning,3,10,17,TIME,Times smaller than a day
090,Winlocks,3,23,31,PERSON,"People, including fictional"
090,Ramasseum,3,53,62,FAC,"Buildings, airports, highways, bridges, etc."
091,"Wednesday, March 8, 1922",1,0,24,DATE,Absolute or relative dates or periods
091,Ramosi,2,12,18,PERSON,"People, including fictional"
091,Luxor,2,64,69,GPE,"Countries, cities, states"
091,Desiderio,2,111,120,PERSON,"People, including fictional"
091,Benozzo,2,136,143,PERSON,"People, including fictional"
091,Donatello,2,200,209,PERSON,"People, including fictional"
091,Karnac,4,8,14,FAC,"Buildings, airports, highways, bridges, etc."
091,M. Pillé,4,70,78,PERSON,"People, including fictional"
091,Storrs,5,14,20,PERSON,"People, including fictional"
091,Jerusalem,5,47,56,GPE,"Countries, cities, states"
091,Patricolo,5,67,76,PERSON,"People, including fictional"
091,Alban,5,78,83,PERSON,"People, including fictional"
091,Geoffrey,5,85,93,PERSON,"People, including fictional"
091,Ross,5,100,104,PERSON,"People, including fictional"
092,"Thursday, March 9, 1922",1,0,23,DATE,Absolute or relative dates or periods
092,Egypt,2,4,9,GPE,"Countries, cities, states"
