page,text,p,start,end,type,description
334,Monte Senario,7,27,40,LOC,"Non-GPE locations, mountain ranges, bodies of water"
334,the afternoon,7,44,57,TIME,Times smaller than a day
334,the Val di Mugello,7,128,146,FAC,"Buildings, airports, highways, bridges, etc."
334,Ross,7,171,175,PERSON,"People, including fictional"
334,Lina,7,180,184,PERSON,"People, including fictional"
334,Janet,7,202,207,PERSON,"People, including fictional"
334,England,7,226,233,GPE,"Countries, cities, states"
335,"Monday, November 8, 1915",2,0,24,DATE,Absolute or relative dates or periods
335,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
335,Sybil,5,54,59,PERSON,"People, including fictional"
335,BB,5,81,83,PERSON,"People, including fictional"
335,Banti,5,102,107,PERSON,"People, including fictional"
335,Lina,5,323,327,PERSON,"People, including fictional"
335,Geoffrey,5,359,367,PERSON,"People, including fictional"
335,first,5,372,377,ORDINAL,"""first"", ""second"", etc."
335,Sicily,5,390,396,WORK_OF_ART,"Titles of books, songs, etc."
335,Symond,5,425,431,PERSON,"People, including fictional"
336,"Tuesday, November 9, 1915",2,0,25,DATE,Absolute or relative dates or periods
336,North Italians,4,16,30,NORP,Nationalities or religious or political groups
336,Sybil,5,0,5,PERSON,"People, including fictional"
336,BB,5,66,68,PERSON,"People, including fictional"
336,Paterson,6,34,42,PERSON,"People, including fictional"
336,Preistley,6,94,103,PERSON,"People, including fictional"
336,Geoffrey,7,2,10,PERSON,"People, including fictional"
337,"Wednesday, November 10, 1915",2,0,28,DATE,Absolute or relative dates or periods
337,North Italians,4,12,26,NORP,Nationalities or religious or political groups
337,Nello,4,28,33,PERSON,"People, including fictional"
337,BB,4,55,57,PERSON,"People, including fictional"
337,4,4,81,82,CARDINAL,Numerals that do not fall under another type
337,Yoï,4,98,101,PERSON,"People, including fictional"
337,Harry Wladimir Maraini,4,166,188,PERSON,"People, including fictional"
337,Sept 23,4,189,196,DATE,Absolute or relative dates or periods
337,Geoffrey,5,2,10,PERSON,"People, including fictional"
337,BB,5,22,24,PERSON,"People, including fictional"
337,dusk,5,60,64,TIME,Times smaller than a day
337,Busch on Bismarck,6,17,34,WORK_OF_ART,"Titles of books, songs, etc."
338,"Thursday, November 11, 1915",2,0,27,DATE,Absolute or relative dates or periods
338,11,3,0,2,CARDINAL,Numerals that do not fall under another type
338,Geoffrey Scott,4,0,14,PERSON,"People, including fictional"
338,Bill,8,9,13,PERSON,"People, including fictional"
338,Bill,10,4,8,PERSON,"People, including fictional"
338,Lina,13,0,4,PERSON,"People, including fictional"
338,Luchaire,13,78,86,PERSON,"People, including fictional"
338,Marcella,13,88,96,PERSON,"People, including fictional"
338,Nello,13,102,107,PERSON,"People, including fictional"
338,Ross,14,14,18,PERSON,"People, including fictional"
338,Lina,14,23,27,PERSON,"People, including fictional"
338,Enniskillen,14,52,63,PERSON,"People, including fictional"
338,Dumont,14,73,79,PERSON,"People, including fictional"
338,BB,16,2,4,PERSON,"People, including fictional"
338,Sybil,16,16,21,PERSON,"People, including fictional"
339,"Friday, November 12, 1915",2,0,25,DATE,Absolute or relative dates or periods
339,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
339,Yoï,7,9,12,PERSON,"People, including fictional"
339,Bassiano,7,42,50,PERSON,"People, including fictional"
339,Caetani,7,107,114,PERSON,"People, including fictional"
339,Lina,8,10,14,PERSON,"People, including fictional"
339,Sybil,9,0,5,PERSON,"People, including fictional"
339,BB,9,20,22,PERSON,"People, including fictional"
339,Placci,9,24,30,PERSON,"People, including fictional"
339,Serbia,9,50,56,GPE,"Countries, cities, states"
340,"Saturday, November 13, 1915",2,0,27,DATE,Absolute or relative dates or periods
340,Geoffrey Scott Naima Lofroth,3,0,28,PERSON,"People, including fictional"
340,North Italians,5,12,26,NORP,Nationalities or religious or political groups
340,Paterson,5,33,41,PERSON,"People, including fictional"
340,Ross,5,102,106,PERSON,"People, including fictional"
340,Acton,5,114,119,PERSON,"People, including fictional"
340,Acton,5,163,168,PERSON,"People, including fictional"
340,Mascha,6,2,8,PERSON,"People, including fictional"
340,Fortuny,6,43,50,ORG,"Companies, agencies, institutions, etc."
340,BB,6,113,115,PERSON,"People, including fictional"
340,Pratolino,6,124,133,GPE,"Countries, cities, states"
340,Paul,6,146,150,PERSON,"People, including fictional"
340,Serbia,6,154,160,GPE,"Countries, cities, states"
340,Barbara,6,175,182,PERSON,"People, including fictional"
340,four,6,241,245,DATE,Absolute or relative dates or periods
340,B,6,248,249,PERSON,"People, including fictional"
341,"Sunday, November 14, 1915",2,0,25,DATE,Absolute or relative dates or periods
341,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
341,Naima Lofroth,3,16,29,PERSON,"People, including fictional"
341,North Italians,5,69,83,NORP,Nationalities or religious or political groups
341,BB,5,99,101,PERSON,"People, including fictional"
341,Naima,5,106,111,PERSON,"People, including fictional"
342,"Monday, November 15, 1915",2,0,25,DATE,Absolute or relative dates or periods
342,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
342,The most heavenly day,4,2,23,DATE,Absolute or relative dates or periods
342,Ross,4,64,68,PERSON,"People, including fictional"
342,Dowdeswells,4,85,96,PERSON,"People, including fictional"
342,Savage Landon,4,98,111,PERSON,"People, including fictional"
342,England,4,148,155,GPE,"Countries, cities, states"
342,Karin,5,26,31,PERSON,"People, including fictional"
342,Ida Steury,5,46,56,PERSON,"People, including fictional"
342,Swiss,5,58,63,NORP,Nationalities or religious or political groups
342,6 years,5,78,85,DATE,Absolute or relative dates or periods
342,Herrans,5,95,102,PERSON,"People, including fictional"
343,"Tuesday, November 16, 1915",2,0,26,DATE,Absolute or relative dates or periods
343,BB,4,2,4,PERSON,"People, including fictional"
343,the day,4,177,184,DATE,Absolute or relative dates or periods
344,"Wednesday, November 17, 1915",2,0,28,DATE,Absolute or relative dates or periods
344,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
344,BB,6,19,21,PERSON,"People, including fictional"
344,2,6,38,39,CARDINAL,Numerals that do not fall under another type
344,only one,7,12,20,CARDINAL,Numerals that do not fall under another type
344,Geoffrey,7,112,120,PERSON,"People, including fictional"
344,Piero della Francesca,7,194,215,PERSON,"People, including fictional"
344,the afternoon,7,268,281,TIME,Times smaller than a day
345,"Thursday, November 18, 1915",2,0,27,DATE,Absolute or relative dates or periods
345,Guido Cagnola,3,0,13,PERSON,"People, including fictional"
345,Geoffrey Scott,3,15,29,PERSON,"People, including fictional"
345,Guido,6,2,7,PERSON,"People, including fictional"
345,Paul,6,47,51,PERSON,"People, including fictional"
345,Serbia,6,55,61,GPE,"Countries, cities, states"
345,Pratolino,6,85,94,FAC,"Buildings, airports, highways, bridges, etc."
345,Appennino,6,108,117,WORK_OF_ART,"Titles of books, songs, etc."
345,Villa,6,127,132,FAC,"Buildings, airports, highways, bridges, etc."
345,Empire,6,171,177,GPE,"Countries, cities, states"
345,Geoffrey,7,2,10,PERSON,"People, including fictional"
345,Sybil’s Entertainment,7,28,49,ORG,"Companies, agencies, institutions, etc."
346,"Friday, November 19, 1915",2,0,25,DATE,Absolute or relative dates or periods
346,Guido Cagnola,3,0,13,PERSON,"People, including fictional"
346,Geoffrey Scott,3,15,29,PERSON,"People, including fictional"
346,Naima Lofroth,3,31,44,PERSON,"People, including fictional"
346,Guido,5,14,19,PERSON,"People, including fictional"
346,BB,5,31,33,PERSON,"People, including fictional"
346,Bassianos,5,61,70,PERSON,"People, including fictional"
346,Sybil,5,75,80,PERSON,"People, including fictional"
346,Naima,5,98,103,PERSON,"People, including fictional"
346,the evening,5,107,118,TIME,Times smaller than a day
346,Karin,6,11,16,PERSON,"People, including fictional"
346,5000,6,20,24,MONEY,"Monetary values, including unit"
346,Childs G W. P Bontbright,6,32,56,PERSON,"People, including fictional"
346,Mobile West Utilities Co.,6,85,110,ORG,"Companies, agencies, institutions, etc."
347,"Saturday, November 20, 1915",2,0,27,DATE,Absolute or relative dates or periods
347,Geoffrey Scott Naima Lofroth,3,0,28,PERSON,"People, including fictional"
347,Ross,6,18,22,PERSON,"People, including fictional"
347,Hunter,6,32,38,PERSON,"People, including fictional"
347,the Red Cross Entertainment,6,51,78,ORG,"Companies, agencies, institutions, etc."
347,Villa Medici,6,82,94,FAC,"Buildings, airports, highways, bridges, etc."
347,Iris,6,156,160,PERSON,"People, including fictional"
347,The Slippers of the Princess,6,168,196,WORK_OF_ART,"Titles of books, songs, etc."
347,Cecil,6,299,304,PERSON,"People, including fictional"
347,Guido,7,2,7,PERSON,"People, including fictional"
347,11:30,7,16,21,TIME,Times smaller than a day
347,Italy,7,95,100,GPE,"Countries, cities, states"
347,Germany,7,155,162,GPE,"Countries, cities, states"
347,Yoï,8,2,5,PERSON,"People, including fictional"
347,Nello,8,38,43,PERSON,"People, including fictional"
347,Geoffrey,8,48,56,PERSON,"People, including fictional"
347,Geoffrey,8,94,102,PERSON,"People, including fictional"
348,"Sunday, November 21, 1915",2,0,25,DATE,Absolute or relative dates or periods
348,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
348,Naima Lofroth,3,16,29,PERSON,"People, including fictional"
348,morning,6,12,19,TIME,Times smaller than a day
348,Pieros,6,57,63,PERSON,"People, including fictional"
348,Geoffrey,6,140,148,PERSON,"People, including fictional"
348,Dumont,8,11,17,PERSON,"People, including fictional"
348,Flowroy,8,36,43,PERSON,"People, including fictional"
348,American,8,59,67,NORP,Nationalities or religious or political groups
348,Volpi,8,89,94,PERSON,"People, including fictional"
348,America,8,107,114,GPE,"Countries, cities, states"
348,4 million,8,120,129,CARDINAL,Numerals that do not fall under another type
348,Ciampolini,8,173,183,PERSON,"People, including fictional"
348,2,8,239,240,CARDINAL,Numerals that do not fall under another type
349,"Monday, November 22, 1915",2,0,25,DATE,Absolute or relative dates or periods
349,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
349,Ammannati,6,2,11,ORG,"Companies, agencies, institutions, etc."
349,San Martino podere,6,49,67,FAC,"Buildings, airports, highways, bridges, etc."
349,70000 francs,6,72,84,MONEY,"Monetary values, including unit"
349,100 francs,6,158,168,MONEY,"Monetary values, including unit"
349,12 pesce–5.50,9,0,13,MONEY,"Monetary values, including unit"
349,77.15,25,0,5,CARDINAL,Numerals that do not fall under another type
349,84.90,34,0,5,CARDINAL,Numerals that do not fall under another type
349,94.80,46,0,5,CARDINAL,Numerals that do not fall under another type
349,2.50,51,8,12,CARDINAL,Numerals that do not fall under another type
349,89.20,59,0,5,CARDINAL,Numerals that do not fall under another type
349,3 kili,61,5,11,QUANTITY,"Measurements, as of weight or distance"
349,104/5,62,59,64,CARDINAL,Numerals that do not fall under another type
350,"Tuesday, November 23, 1915",2,0,26,DATE,Absolute or relative dates or periods
350,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
350,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
350,2:30,6,67,71,TIME,Times smaller than a day
350,Dumont,6,168,174,PERSON,"People, including fictional"
350,Batcheler,6,183,192,PERSON,"People, including fictional"
350,Germans,6,206,213,NORP,Nationalities or religious or political groups
350,Paris,6,302,307,GPE,"Countries, cities, states"
350,Brussels,6,340,348,GPE,"Countries, cities, states"
350,Antwerp,6,352,359,GPE,"Countries, cities, states"
350,Marchese de Rosale,8,0,18,PERSON,"People, including fictional"
350,Bagg,8,47,51,PERSON,"People, including fictional"
350,Terry Fürholzen,8,57,72,PERSON,"People, including fictional"
350,the Bulgarian Court,8,112,131,FAC,"Buildings, airports, highways, bridges, etc."
350,Sybil,8,150,155,PERSON,"People, including fictional"
350,Irene,8,160,165,PERSON,"People, including fictional"
351,"Wednesday, November 24, 1915",2,0,28,DATE,Absolute or relative dates or periods
351,Villa Beccari,5,84,97,FAC,"Buildings, airports, highways, bridges, etc."
351,Geoffrey,5,150,158,PERSON,"People, including fictional"
351,Mascha,5,175,181,PERSON,"People, including fictional"
351,Lucerne,5,207,214,GPE,"Countries, cities, states"
351,Loesers,5,229,236,PERSON,"People, including fictional"
351,every day,5,315,324,DATE,Absolute or relative dates or periods
351,Loeser,5,422,428,PERSON,"People, including fictional"
351,Aristea,6,61,68,PERSON,"People, including fictional"
352,"Thursday, November 25, 1915",2,0,27,DATE,Absolute or relative dates or periods
352,BB,5,2,4,PERSON,"People, including fictional"
352,the Madonna del Sasso,5,43,64,FAC,"Buildings, airports, highways, bridges, etc."
352,Sybil,5,95,100,PERSON,"People, including fictional"
352,Dumont,5,142,148,PERSON,"People, including fictional"
352,Thanksgiving,5,152,164,DATE,Absolute or relative dates or periods
352,Gregory Swift,5,181,194,PERSON,"People, including fictional"
352,Dumont,5,230,236,PERSON,"People, including fictional"
352,Prefetto,5,261,269,PERSON,"People, including fictional"
352,Volpi,5,274,279,PERSON,"People, including fictional"
352,Sunday,5,354,360,DATE,Absolute or relative dates or periods
352,4 on Wednesday,5,364,378,TIME,Times smaller than a day
352,NY,5,400,402,GPE,"Countries, cities, states"
352,Volpi,5,420,425,PERSON,"People, including fictional"
352,US,5,464,466,GPE,"Countries, cities, states"
352,Thursday,5,548,556,DATE,Absolute or relative dates or periods
352,morning,5,557,564,TIME,Times smaller than a day
352,Italian,5,598,605,NORP,Nationalities or religious or political groups
352,Lucien Henraux’s,6,3,19,PERSON,"People, including fictional"
352,Elizabetta Piccollelis,6,26,48,PERSON,"People, including fictional"
352,Geoffrey,6,116,124,PERSON,"People, including fictional"
353,"Friday, November 26, 1915",2,0,25,DATE,Absolute or relative dates or periods
353,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
353,Naima Lofroth,3,16,29,PERSON,"People, including fictional"
353,BB,6,2,4,PERSON,"People, including fictional"
353,Castel del Poggio,6,52,69,FAC,"Buildings, airports, highways, bridges, etc."
353,Naima,7,13,18,PERSON,"People, including fictional"
353,Theatre,7,37,44,FAC,"Buildings, airports, highways, bridges, etc."
353,Goldoni,7,74,81,PERSON,"People, including fictional"
353,Zago Company,7,83,95,ORG,"Companies, agencies, institutions, etc."
353,Le smanie per la villeg[g]iatura,7,97,129,WORK_OF_ART,"Titles of books, songs, etc."
353,Naima,8,15,20,PERSON,"People, including fictional"
353,Margarita,8,58,67,PERSON,"People, including fictional"
354,"Saturday, November 27, 1915",2,0,27,DATE,Absolute or relative dates or periods
354,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
354,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
354,Naima Lofroth,3,31,44,PERSON,"People, including fictional"
354,such a lovely day,6,37,54,DATE,Absolute or relative dates or periods
354,BB,7,0,2,ORG,"Companies, agencies, institutions, etc."
354,Sybil,7,13,18,GPE,"Countries, cities, states"
354,hours,8,515,520,TIME,Times smaller than a day
354,hours,8,525,530,TIME,Times smaller than a day
355,"Sunday, November 28, 1915",2,0,25,DATE,Absolute or relative dates or periods
355,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
355,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
355,Naima Lofroth,3,31,44,PERSON,"People, including fictional"
355,Ray,6,26,29,PERSON,"People, including fictional"
355,Barbara,6,49,56,PERSON,"People, including fictional"
355,Madonna del Sasso walk,6,121,143,FAC,"Buildings, airports, highways, bridges, etc."
355,BB,6,145,147,PERSON,"People, including fictional"
355,Naima,6,152,157,PERSON,"People, including fictional"
355,Prince Paul,7,19,30,PERSON,"People, including fictional"
355,Serbia,7,34,40,GPE,"Countries, cities, states"
355,Nello,7,42,47,PERSON,"People, including fictional"
355,Marchesa Casati,7,82,97,PERSON,"People, including fictional"
355,Loeser,8,50,56,PERSON,"People, including fictional"
355,America,8,99,106,GPE,"Countries, cities, states"
355,US,8,115,117,GPE,"Countries, cities, states"
355,no German-Americans,8,133,152,NORP,Nationalities or religious or political groups
356,"Monday, November 29, 1915",2,0,25,DATE,Absolute or relative dates or periods
356,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
356,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
356,Pratolino,6,106,115,FAC,"Buildings, airports, highways, bridges, etc."
356,Villa,6,151,156,FAC,"Buildings, airports, highways, bridges, etc."
356,Napoleon,6,161,169,PERSON,"People, including fictional"
356,Geoffrey,7,68,76,PERSON,"People, including fictional"
356,the night,7,113,122,TIME,Times smaller than a day
357,"Tuesday, November 30, 1915",2,0,26,DATE,Absolute or relative dates or periods
357,Paterson,5,7,15,PERSON,"People, including fictional"
357,Clapp,5,25,30,PERSON,"People, including fictional"
357,Flora Priestley,5,74,89,PERSON,"People, including fictional"
357,an hour and a quarter,5,106,127,TIME,Times smaller than a day
357,Placci,6,12,18,PERSON,"People, including fictional"
357,24 hours,6,29,37,TIME,Times smaller than a day
357,Udine,6,46,51,GPE,"Countries, cities, states"
357,Rome,6,56,60,GPE,"Countries, cities, states"
357,Cadorna,6,81,88,PERSON,"People, including fictional"
357,Italy,6,131,136,GPE,"Countries, cities, states"
357,Germany,6,173,180,GPE,"Countries, cities, states"
357,Romania,6,187,194,GPE,"Countries, cities, states"
357,Greece,6,199,205,GPE,"Countries, cities, states"
357,Bulgaria,6,237,245,GPE,"Countries, cities, states"
357,Greece,6,311,317,GPE,"Countries, cities, states"
357,Germany,6,331,338,GPE,"Countries, cities, states"
357,Romania,6,343,350,GPE,"Countries, cities, states"
357,Bassianos,6,360,369,PERSON,"People, including fictional"
357,Marainis,6,374,382,PERSON,"People, including fictional"
357,Geoffrey,6,397,405,PERSON,"People, including fictional"
357,Yoï,6,443,446,PERSON,"People, including fictional"
358,"Wednesday, December 1, 1915",2,0,27,DATE,Absolute or relative dates or periods
358,Wednesday 1,3,0,11,DATE,Absolute or relative dates or periods
358,BB,6,2,4,PERSON,"People, including fictional"
358,Wildenstein,6,44,55,PERSON,"People, including fictional"
358,"50,000 (francs",6,60,74,MONEY,"Monetary values, including unit"
358,Cecil,7,2,7,PERSON,"People, including fictional"
358,one,7,37,40,CARDINAL,Numerals that do not fall under another type
358,Buddha,7,47,53,PERSON,"People, including fictional"
358,today,7,133,138,DATE,Absolute or relative dates or periods
358,Sybil’s,8,15,22,ORG,"Companies, agencies, institutions, etc."
358,Sybil,8,113,118,PERSON,"People, including fictional"
358,Paul,8,127,131,PERSON,"People, including fictional"
358,Irene,8,156,161,PERSON,"People, including fictional"
358,Helen Huntington,9,14,30,PERSON,"People, including fictional"
358,Martin Prince,9,32,45,PERSON,"People, including fictional"
358,Cannon,9,51,57,PERSON,"People, including fictional"
358,Salomon Reinach,9,59,74,PERSON,"People, including fictional"
358,Maurice Brockwell,9,76,93,PERSON,"People, including fictional"
359,"Thursday, December 2, 1915",2,0,26,DATE,Absolute or relative dates or periods
359,BB,5,25,27,PERSON,"People, including fictional"
359,Cohen,5,86,91,PERSON,"People, including fictional"
359,Dumont,5,98,104,PERSON,"People, including fictional"
359,Naima,5,106,111,PERSON,"People, including fictional"
359,Vida Daddi,5,127,137,PERSON,"People, including fictional"
359,Geoffrey,5,147,155,PERSON,"People, including fictional"
359,Villa Medici,5,159,171,FAC,"Buildings, airports, highways, bridges, etc."
359,BB,5,173,175,PERSON,"People, including fictional"
359,all day,5,183,190,DATE,Absolute or relative dates or periods
359,Inez Bossevain,6,11,25,PERSON,"People, including fictional"
359,Alys,6,27,31,PERSON,"People, including fictional"
359,Florence Baldwin,6,33,49,PERSON,"People, including fictional"
359,Sally Harlan,6,51,63,PERSON,"People, including fictional"
359,BB,6,65,67,PERSON,"People, including fictional"
360,"Friday, December 3, 1915",2,1,25,DATE,Absolute or relative dates or periods
360,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
360,Lucien Henraux,7,17,31,PERSON,"People, including fictional"
360,Villa,7,48,53,FAC,"Buildings, airports, highways, bridges, etc."
360,Scandicci,7,57,66,FAC,"Buildings, airports, highways, bridges, etc."
360,BB,8,2,4,PERSON,"People, including fictional"
360,Sybil,8,18,23,PERSON,"People, including fictional"
360,Iris,8,28,32,PERSON,"People, including fictional"
360,Irene,8,34,39,PERSON,"People, including fictional"
360,Temple,8,41,47,PERSON,"People, including fictional"
360,Via delle Terme,8,66,81,FAC,"Buildings, airports, highways, bridges, etc."
360,Italian,8,100,107,NORP,Nationalities or religious or political groups
360,Sainati,9,56,63,NORP,Nationalities or religious or political groups
360,Geoffrey,10,0,8,PERSON,"People, including fictional"
360,second,10,39,45,ORDINAL,"""first"", ""second"", etc."
361,"Saturday, December 4, 1915",2,0,26,DATE,Absolute or relative dates or periods
361,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
361,Dull,4,6,10,GPE,"Countries, cities, states"
361,Geoffrey,5,2,10,PERSON,"People, including fictional"
361,Nello,5,40,45,PERSON,"People, including fictional"
361,BB,5,61,63,PERSON,"People, including fictional"
361,Sybil,5,69,74,PERSON,"People, including fictional"
361,the Madonna del Sasso,5,100,121,FAC,"Buildings, airports, highways, bridges, etc."
361,Ross,6,7,11,PERSON,"People, including fictional"
361,Bates,6,17,22,PERSON,"People, including fictional"
361,Reggie Temple,6,39,52,PERSON,"People, including fictional"
361,Ross,6,72,76,PERSON,"People, including fictional"
361,Batcheller,6,180,190,PERSON,"People, including fictional"
361,The Last Rose of Summer”–a,6,295,321,WORK_OF_ART,"Titles of books, songs, etc."
361,a pleasant evening,6,432,450,TIME,Times smaller than a day
361,40,7,7,9,CARDINAL,Numerals that do not fall under another type
361,Julia,7,21,26,PERSON,"People, including fictional"
361,BB,7,42,44,ORG,"Companies, agencies, institutions, etc."
362,"Sunday, December 5, 1915",2,0,24,DATE,Absolute or relative dates or periods
362,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
362,Naima Lofroth,3,16,29,PERSON,"People, including fictional"
362,Geoffrey,5,2,10,PERSON,"People, including fictional"
362,Cohen,5,24,29,PERSON,"People, including fictional"
362,Grove,5,67,72,FAC,"Buildings, airports, highways, bridges, etc."
362,Ray,6,9,12,PERSON,"People, including fictional"
362,Sally Harlan,6,31,43,PERSON,"People, including fictional"
362,Alys,6,45,49,PERSON,"People, including fictional"
362,Italian,8,66,73,NORP,Nationalities or religious or political groups
363,"Monday, December 6, 1915",2,0,24,DATE,Absolute or relative dates or periods
363,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
363,Geoffrey,5,2,10,PERSON,"People, including fictional"
363,Sybil,6,0,5,PERSON,"People, including fictional"
363,Irene,6,10,15,PERSON,"People, including fictional"
363,2,6,20,21,CARDINAL,Numerals that do not fall under another type
363,Peary,6,40,45,PERSON,"People, including fictional"
363,Williams,6,54,62,PERSON,"People, including fictional"
363,Price Paul,6,73,83,PERSON,"People, including fictional"
363,Serbia,6,87,93,GPE,"Countries, cities, states"
364,"Tuesday, December 7, 1915",2,0,25,DATE,Absolute or relative dates or periods
364,Geoffrey Scott,4,0,14,PERSON,"People, including fictional"
364,Sybil,7,14,19,PERSON,"People, including fictional"
365,"Wednesday, December 8, 1915",2,1,28,DATE,Absolute or relative dates or periods
365,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
365,BB,7,0,2,ORG,"Companies, agencies, institutions, etc."
365,Sybil,7,8,13,GPE,"Countries, cities, states"
366,"Thursday, December 9, 1915",2,0,26,DATE,Absolute or relative dates or periods
366,Baldwin,4,5,12,PERSON,"People, including fictional"
366,Baldwin,6,35,42,PERSON,"People, including fictional"
366,2,6,54,55,TIME,Times smaller than a day
366,Dumonts,6,115,122,PERSON,"People, including fictional"
366,Marainis,6,127,135,PERSON,"People, including fictional"
366,Geoffrey,6,156,164,PERSON,"People, including fictional"
366,Sybil,6,183,188,PERSON,"People, including fictional"
366,BB,7,0,2,ORG,"Companies, agencies, institutions, etc."
366,Sybil,7,8,13,ORG,"Companies, agencies, institutions, etc."
366,Ammannati,8,2,11,PERSON,"People, including fictional"
366,86 francs,8,95,104,MONEY,"Monetary values, including unit"
367,"Friday, December 10, 1915",2,0,25,DATE,Absolute or relative dates or periods
367,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
367,Baldwin,3,21,28,PERSON,"People, including fictional"
367,Cecil Pinsent,3,30,43,PERSON,"People, including fictional"
367,Ammannati,7,35,44,PERSON,"People, including fictional"
367,70,7,84,86,CARDINAL,Numerals that do not fall under another type
367,9,7,115,116,CARDINAL,Numerals that do not fall under another type
367,four,7,144,148,CARDINAL,Numerals that do not fall under another type
367,86,7,198,200,CARDINAL,Numerals that do not fall under another type
367,Henraux,8,9,16,PERSON,"People, including fictional"
367,Baldwin,9,5,12,PERSON,"People, including fictional"
367,BB,9,115,117,PERSON,"People, including fictional"
367,Sybil,9,135,140,PERSON,"People, including fictional"
368,"Saturday, December 11, 1915",2,0,27,DATE,Absolute or relative dates or periods
368,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
368,Florence Baldwin,3,16,32,PERSON,"People, including fictional"
368,Flora Priestley,5,38,53,PERSON,"People, including fictional"
368,Henry James,5,101,112,PERSON,"People, including fictional"
368,two,5,121,124,CARDINAL,Numerals that do not fall under another type
368,Baldwin,6,5,12,PERSON,"People, including fictional"
368,Acton’s,6,21,28,ORG,"Companies, agencies, institutions, etc."
368,Geoffrey,6,34,42,PERSON,"People, including fictional"
368,Sybil’s,6,106,113,ORG,"Companies, agencies, institutions, etc."
369,"Sunday, December 12, 1915",2,0,25,DATE,Absolute or relative dates or periods
369,Geoffrey Scott,4,0,14,PERSON,"People, including fictional"
369,Florence Baldwin,4,16,32,PERSON,"People, including fictional"
369,Florence Baldwin,6,52,68,PERSON,"People, including fictional"
369,Audrey,6,114,120,PERSON,"People, including fictional"
369,Gamberaia,6,134,143,FAC,"Buildings, airports, highways, bridges, etc."
369,15 months,6,181,190,DATE,Absolute or relative dates or periods
369,Biarritz,6,233,241,GPE,"Countries, cities, states"
369,Geoffrey,7,86,94,PERSON,"People, including fictional"
369,Yoï,8,28,31,PERSON,"People, including fictional"
370,"Monday, December 13, 1915",2,0,25,DATE,Absolute or relative dates or periods
370,Geoffrey Scott,4,0,14,PERSON,"People, including fictional"
370,Baldwin,6,7,14,PERSON,"People, including fictional"
370,all day,6,60,67,DATE,Absolute or relative dates or periods
370,Sybil,6,114,119,PERSON,"People, including fictional"
370,Irene,6,124,129,PERSON,"People, including fictional"
370,Sybil,6,161,166,PERSON,"People, including fictional"
370,the evening,7,21,32,TIME,Times smaller than a day
370,Sybil,7,71,76,PERSON,"People, including fictional"
370,one,7,80,83,CARDINAL,Numerals that do not fall under another type
371,"Tuesday, December 14, 1915",2,0,26,DATE,Absolute or relative dates or periods
371,Tramontana,3,0,10,GPE,"Countries, cities, states"
371,Geoffrey Scott,4,0,14,PERSON,"People, including fictional"
371,BB,6,15,17,PERSON,"People, including fictional"
371,Sybil,6,134,139,PERSON,"People, including fictional"
371,Lucien Henraux,6,152,166,PERSON,"People, including fictional"
371,Bosches,6,241,248,PERSON,"People, including fictional"
372,"Wednesday, December 15, 1915",2,0,28,DATE,Absolute or relative dates or periods
372,Tramontana,3,0,10,GPE,"Countries, cities, states"
372,American,4,10,18,NORP,Nationalities or religious or political groups
372,Judson,4,37,43,PERSON,"People, including fictional"
372,Simone Martini,4,95,109,PERSON,"People, including fictional"
372,Americans,4,176,185,NORP,Nationalities or religious or political groups
372,Germans,4,204,211,NORP,Nationalities or religious or political groups
372,Ross,5,19,23,PERSON,"People, including fictional"
372,4,5,40,41,CARDINAL,Numerals that do not fall under another type
372,BB,5,54,56,PERSON,"People, including fictional"
372,Sybil,5,62,67,PERSON,"People, including fictional"
372,Peary,5,92,97,PERSON,"People, including fictional"
372,the Madonna del Sasso,5,109,130,FAC,"Buildings, airports, highways, bridges, etc."
372,week,6,45,49,DATE,Absolute or relative dates or periods
372,Geoffrey,7,34,42,PERSON,"People, including fictional"
373,"Thursday, December 16, 1915",2,0,27,DATE,Absolute or relative dates or periods
373,Geoffrey Scott,4,0,14,PERSON,"People, including fictional"
373,Cecil,7,2,7,PERSON,"People, including fictional"
